job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,employment_type,posted_year,company_size
ANDDEPTLT05U,DATA ANALYST,RESEARCH LAB,RETAIL,CANADA,VANCOUVER,ONSITE,SENIOR,5,142743,178067,160405,FULL-TIME,2025,SMALL
6EF9291ZFBZ0,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,BERLIN,HYBRID,ENTRY,0,57397,71801,64599,FULL-TIME,2025,LARGE
PFGW4HQNVWX6,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,BERLIN,ONSITE,ENTRY,0,57856,67825,62840.5,FULL-TIME,2025,SMALL
9KNQWI4W8WYM,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,FRANKFURT,ONSITE,ENTRY,0,52920,83672,68296,FULL-TIME,2025,SMALL
MP3CN4EAJHM4,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,HAMBURG,ONSITE,ENTRY,0,64182,81919,73050.5,FULL-TIME,2025,MEDIUM
WX3W0C4J8W6Z,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,HAMBURG,ONSITE,SENIOR,5,142254,160615,151434.5,FULL-TIME,2025,SMALL
XF3YDXYYJLW0,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,MUNICH,HYBRID,ENTRY,0,53530,87443,70486.5,FULL-TIME,2025,SMALL
WIMACYXQCBSY,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,MUNICH,ONSITE,ENTRY,0,63969,67802,65885.5,FULL-TIME,2025,LARGE
G9D8DKO1AUEF,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,REMOTE,REMOTE,MID,2,98230,107405,102817.5,FULL-TIME,2025,SMALL
OH24XCLQRPJ0,DATA ANALYST,RESEARCH LAB,RETAIL,GERMANY,REMOTE,REMOTE,SENIOR,5,147994,164264,156129,FULL-TIME,2025,MEDIUM
WPT5AVSIIAVS,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,BANGALORE,HYBRID,MID,2,103604,109449,106526.5,FULL-TIME,2025,MEDIUM
QKGKL4BLQJ62,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,BANGALORE,ONSITE,MID,2,94614,115095,104854.5,FULL-TIME,2025,SMALL
KDXMXKUSU8O3,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,BANGALORE,ONSITE,SENIOR,5,151680,177674,164677,FULL-TIME,2025,SMALL
FR60NDYL0RPH,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,CHENNAI,ONSITE,ENTRY,0,57152,81341,69246.5,FULL-TIME,2025,LARGE
3XV1YV04AN1C,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,CHENNAI,ONSITE,MID,2,98236,119261,108748.5,FULL-TIME,2025,SMALL
1T7B233AVIWH,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,DELHI,HYBRID,SENIOR,5,145622,168106,156864,FULL-TIME,2025,SMALL
J7UPFLN4RXYJ,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,HYDERABAD,ONSITE,ENTRY,0,57550,70512,64031,FULL-TIME,2025,MEDIUM
XDROE9SS4FCQ,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,HYDERABAD,ONSITE,SENIOR,5,141084,167984,154534,FULL-TIME,2025,SMALL
VK5KHEZI9I09,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,PUNE,HYBRID,SENIOR,5,145215,157446,151330.5,FULL-TIME,2025,MEDIUM
96V33D5RYEGN,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,PUNE,ONSITE,MID,2,92562,109650,101106,FULL-TIME,2025,MEDIUM
K9F79ZS6SM55,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,PUNE,ONSITE,SENIOR,5,143068,166936,155002,FULL-TIME,2025,LARGE
5DV4VOUE3G87,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,REMOTE,REMOTE,ENTRY,0,57774,78602,68188,FULL-TIME,2025,SMALL
ACEWDKKFYO5L,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,REMOTE,REMOTE,ENTRY,0,60031,83781,71906,FULL-TIME,2025,SMALL
2APJOSB6N7GG,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,REMOTE,REMOTE,MID,2,92389,109508,100948.5,FULL-TIME,2025,SMALL
V67KAYP44QI4,DATA ANALYST,RESEARCH LAB,RETAIL,INDIA,REMOTE,REMOTE,MID,2,97250,109927,103588.5,FULL-TIME,2025,MEDIUM
H4J9EZWPX17H,DATA ANALYST,RESEARCH LAB,RETAIL,UK,BIRMINGHAM,HYBRID,SENIOR,5,140074,163139,151606.5,FULL-TIME,2025,SMALL
MQHLYPPGPR91,DATA ANALYST,RESEARCH LAB,RETAIL,UK,BIRMINGHAM,HYBRID,SENIOR,5,149162,166620,157891,FULL-TIME,2025,LARGE
AG7JIGJ94UJ3,DATA ANALYST,RESEARCH LAB,RETAIL,UK,BIRMINGHAM,ONSITE,ENTRY,0,54035,75098,64566.5,FULL-TIME,2025,MEDIUM
GRU5BIRS3X0K,DATA ANALYST,RESEARCH LAB,RETAIL,UK,BIRMINGHAM,ONSITE,MID,2,90514,107538,99026,FULL-TIME,2025,SMALL
B40MD0G60474,DATA ANALYST,RESEARCH LAB,RETAIL,UK,BIRMINGHAM,ONSITE,MID,2,98205,122148,110176.5,FULL-TIME,2025,LARGE
7BBFQZS0LVAP,DATA ANALYST,RESEARCH LAB,RETAIL,UK,LONDON,HYBRID,MID,2,90201,119337,104769,FULL-TIME,2025,LARGE
PUL4OWGA2VQ1,DATA ANALYST,RESEARCH LAB,RETAIL,UK,LONDON,HYBRID,SENIOR,5,144428,158478,151453,FULL-TIME,2025,LARGE
KVBFBGE8SBUW,DATA ANALYST,RESEARCH LAB,RETAIL,UK,LONDON,ONSITE,ENTRY,0,62234,89769,76001.5,FULL-TIME,2025,LARGE
LL5W99344C7H,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,ENTRY,0,50200,73098,61649,FULL-TIME,2025,MEDIUM
5GWMNFKJ8YOC,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,SENIOR,5,152575,167066,159820.5,FULL-TIME,2025,MEDIUM
PIAGSP2PFNKL,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,MID,2,90391,110953,100672,FULL-TIME,2025,MEDIUM
7K3NRE9I1YKO,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,MID,2,92456,122215,107335.5,FULL-TIME,2025,LARGE
VUA86L5C3B99,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,MID,2,101447,106521,103984,FULL-TIME,2025,LARGE
SCKBAYXH0I96,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,SENIOR,5,147582,178087,162834.5,FULL-TIME,2025,LARGE
SOIHCQ3YLDU8,DATA ANALYST,RESEARCH LAB,RETAIL,USA,AUSTIN,HYBRID,ENTRY,0,53986,73993,63989.5,FULL-TIME,2025,SMALL
OVC45ZLD8916,DATA ANALYST,RESEARCH LAB,RETAIL,USA,AUSTIN,HYBRID,ENTRY,0,55861,78511,67186,FULL-TIME,2025,MEDIUM
JGC4C76PZ02Z,DATA ANALYST,RESEARCH LAB,RETAIL,USA,AUSTIN,HYBRID,ENTRY,0,57411,67673,62542,FULL-TIME,2025,LARGE
GCB4IJIEEMYG,DATA ANALYST,RESEARCH LAB,RETAIL,USA,AUSTIN,ONSITE,ENTRY,0,62606,84713,73659.5,FULL-TIME,2025,LARGE
3NPUVROPHMJ6,DATA ANALYST,RESEARCH LAB,RETAIL,USA,NEW YORK,HYBRID,ENTRY,0,59496,80608,70052,FULL-TIME,2025,SMALL
TB2R7JQRA0D2,DATA ANALYST,RESEARCH LAB,RETAIL,USA,NEW YORK,HYBRID,MID,2,98218,110394,104306,FULL-TIME,2025,LARGE
ZZHJY8GY39BU,DATA ANALYST,RESEARCH LAB,RETAIL,USA,NEW YORK,ONSITE,MID,2,102975,112586,107780.5,FULL-TIME,2025,LARGE
554VO0X1XB6A,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,ENTRY,0,59911,89115,74513,FULL-TIME,2025,MEDIUM
ZYIZD83HBUV5,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,ENTRY,0,64516,69763,67139.5,FULL-TIME,2025,LARGE
L5WQQWHOTX01,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,MID,2,98232,114740,106486,FULL-TIME,2025,MEDIUM
G818YTFET0HL,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,SENIOR,5,145161,169594,157377.5,FULL-TIME,2025,SMALL
SWW8IX5PU2J2,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,SENIOR,5,147140,172135,159637.5,FULL-TIME,2025,MEDIUM
ENCKECJN8RIZ,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SAN FRANCISCO,ONSITE,ENTRY,0,54878,75195,65036.5,FULL-TIME,2025,SMALL
71MNSS6ARCPE,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SAN FRANCISCO,ONSITE,MID,2,90907,118949,104928,FULL-TIME,2025,LARGE
L6OS0V64A087,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SEATTLE,HYBRID,MID,2,90828,106796,98812,FULL-TIME,2025,LARGE
S1LMB9O7465N,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,BRISBANE,ONSITE,ENTRY,0,56358,78707,67532.5,FULL-TIME,2025,MEDIUM
E2FIYAK8V7U9,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,BRISBANE,ONSITE,ENTRY,0,61791,69946,65868.5,FULL-TIME,2025,SMALL
H5099RD3WC7B,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,BRISBANE,ONSITE,MID,2,91776,121150,106463,FULL-TIME,2025,MEDIUM
NTIWXH963OPH,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,BRISBANE,ONSITE,SENIOR,5,153266,156165,154715.5,FULL-TIME,2025,SMALL
YCOR0U9EF2QB,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,MELBOURNE,HYBRID,MID,2,97131,119983,108557,FULL-TIME,2025,MEDIUM
VSCQMPD7Z4KS,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,63591,77020,70305.5,FULL-TIME,2025,SMALL
5WPU49OLMRCO,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,147085,165185,156135,FULL-TIME,2025,MEDIUM
81KFADXNS2CK,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,HYBRID,ENTRY,0,63102,65116,64109,FULL-TIME,2025,MEDIUM
AKMD3N58B5CD,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,HYBRID,SENIOR,5,148002,160249,154125.5,FULL-TIME,2025,MEDIUM
4IP5Z66E3011,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,ONSITE,MID,2,101558,106501,104029.5,FULL-TIME,2025,SMALL
IX1A69FLALX8,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,ONSITE,SENIOR,5,148930,159388,154159,FULL-TIME,2025,MEDIUM
WM47IKN3N4F3,DATA ANALYST,RESEARCH LAB,TECH,CANADA,MONTREAL,ONSITE,ENTRY,0,52819,89203,71011,FULL-TIME,2025,SMALL
8X92MFJE50QY,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,ENTRY,0,55028,83320,69174,FULL-TIME,2025,LARGE
3S5F0V798IZT,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,ENTRY,0,59244,85265,72254.5,FULL-TIME,2025,SMALL
GQ0PN709FQ8H,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,MID,2,101287,118468,109877.5,FULL-TIME,2025,SMALL
6OK3VIMN2WSJ,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,MID,2,104617,107423,106020,FULL-TIME,2025,LARGE
CT1B30REJF7R,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,ONSITE,ENTRY,0,53218,75979,64598.5,FULL-TIME,2025,MEDIUM
YQ3WGVLEJ781,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,HYBRID,ENTRY,0,62135,83774,72954.5,FULL-TIME,2025,SMALL
GRO9JVV7H18I,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,HYBRID,SENIOR,5,151800,173311,162555.5,FULL-TIME,2025,LARGE
LI95H39QKNRP,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,ONSITE,ENTRY,0,52508,84603,68555.5,FULL-TIME,2025,LARGE
6JN3IARNWJA3,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,BERLIN,HYBRID,ENTRY,0,64514,69079,66796.5,FULL-TIME,2025,MEDIUM
SYZL0RRNYJD3,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,FRANKFURT,HYBRID,SENIOR,5,141062,170865,155963.5,FULL-TIME,2025,LARGE
8YMD4IHG27Z0,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,FRANKFURT,ONSITE,ENTRY,0,56168,71436,63802,FULL-TIME,2025,LARGE
6CHQCFPZ6FKF,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,HAMBURG,ONSITE,MID,2,93958,121520,107739,FULL-TIME,2025,LARGE
5E71IXAOZJSO,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,HAMBURG,ONSITE,MID,2,103669,117175,110422,FULL-TIME,2025,LARGE
P9IDRJLADJR5,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,HAMBURG,ONSITE,SENIOR,5,144658,170665,157661.5,FULL-TIME,2025,MEDIUM
P8HFIQU6IQZJ,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,MUNICH,HYBRID,ENTRY,0,64829,82615,73722,FULL-TIME,2025,MEDIUM
QSJ7W0B2NOO5,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,MUNICH,ONSITE,SENIOR,5,140213,177058,158635.5,FULL-TIME,2025,MEDIUM
XBEM5LOGM6OL,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,MUNICH,ONSITE,SENIOR,5,152750,173221,162985.5,FULL-TIME,2025,LARGE
48ACHTV2KCJG,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,ENTRY,0,53506,70980,62243,FULL-TIME,2025,LARGE
P3C07PGKCVU7,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,MID,2,99076,119383,109229.5,FULL-TIME,2025,LARGE
4WL8LF8NE229,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,147025,174755,160890,FULL-TIME,2025,MEDIUM
5QH7B8HODXDP,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,148203,173637,160920,FULL-TIME,2025,MEDIUM
5N1D5P68U6Y4,DATA ANALYST,RESEARCH LAB,TECH,INDIA,BANGALORE,HYBRID,MID,2,94645,119168,106906.5,FULL-TIME,2025,MEDIUM
D4GFKBZY0Z7P,DATA ANALYST,RESEARCH LAB,TECH,INDIA,BANGALORE,ONSITE,ENTRY,0,53030,65079,59054.5,FULL-TIME,2025,LARGE
9MZ8GEPUHOLL,DATA ANALYST,RESEARCH LAB,TECH,INDIA,DELHI,ONSITE,SENIOR,5,152698,166135,159416.5,FULL-TIME,2025,MEDIUM
WTC908T6RWAR,DATA ANALYST,RESEARCH LAB,TECH,INDIA,HYDERABAD,ONSITE,MID,2,95364,109906,102635,FULL-TIME,2025,MEDIUM
3YBSWWD92ERP,DATA ANALYST,RESEARCH LAB,TECH,INDIA,REMOTE,REMOTE,MID,2,90760,120885,105822.5,FULL-TIME,2025,MEDIUM
ZTMVCBX38089,DATA ANALYST,RESEARCH LAB,TECH,INDIA,REMOTE,REMOTE,MID,2,93522,111763,102642.5,FULL-TIME,2025,SMALL
TMF233NJXWV3,DATA ANALYST,RESEARCH LAB,TECH,INDIA,REMOTE,REMOTE,SENIOR,5,140215,172786,156500.5,FULL-TIME,2025,LARGE
DYM0HGQDOA40,DATA ANALYST,RESEARCH LAB,TECH,UK,BIRMINGHAM,ONSITE,ENTRY,0,53450,70427,61938.5,FULL-TIME,2025,SMALL
6JSZSTC68YAA,DATA ANALYST,RESEARCH LAB,TECH,UK,BIRMINGHAM,ONSITE,MID,2,97218,112090,104654,FULL-TIME,2025,SMALL
IPJ0FV8M91MJ,DATA ANALYST,RESEARCH LAB,TECH,UK,LONDON,HYBRID,MID,2,92282,107730,100006,FULL-TIME,2025,SMALL
QJ04RTM317B1,DATA ANALYST,RESEARCH LAB,TECH,UK,LONDON,HYBRID,SENIOR,5,151562,156416,153989,FULL-TIME,2025,LARGE
L3O1C74FWBB2,DATA ANALYST,RESEARCH LAB,TECH,UK,LONDON,ONSITE,MID,2,97641,120373,109007,FULL-TIME,2025,LARGE
QXQFHJ6H7XAJ,DATA ANALYST,RESEARCH LAB,TECH,UK,MANCHESTER,ONSITE,ENTRY,0,59710,76085,67897.5,FULL-TIME,2025,MEDIUM
3DTIUQFK44RT,DATA ANALYST,RESEARCH LAB,TECH,UK,REMOTE,REMOTE,ENTRY,0,52659,69265,60962,FULL-TIME,2025,LARGE
8P51EBVJ8B5Z,DATA ANALYST,RESEARCH LAB,TECH,UK,REMOTE,REMOTE,MID,2,103119,107428,105273.5,FULL-TIME,2025,LARGE
EOEZFVVHJV7J,DATA ANALYST,RESEARCH LAB,TECH,UK,REMOTE,REMOTE,SENIOR,5,141116,156401,148758.5,FULL-TIME,2025,LARGE
9RQ3EPQ2TO3W,DATA ANALYST,RESEARCH LAB,TECH,UK,REMOTE,REMOTE,SENIOR,5,141793,159978,150885.5,FULL-TIME,2025,SMALL
0U8YWNP0W09T,DATA ANALYST,RESEARCH LAB,TECH,USA,AUSTIN,HYBRID,MID,2,99617,114948,107282.5,FULL-TIME,2025,LARGE
DZRQAIZLVGBB,DATA ANALYST,RESEARCH LAB,TECH,USA,AUSTIN,HYBRID,SENIOR,5,148289,174677,161483,FULL-TIME,2025,LARGE
LTF6V8XFR5L0,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,HYBRID,MID,2,99573,110722,105147.5,FULL-TIME,2025,LARGE
6N10W2VGSVXE,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,HYBRID,SENIOR,5,144065,168881,156473,FULL-TIME,2025,MEDIUM
ZQC0IMVXAVX1,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,HYBRID,SENIOR,5,146988,169025,158006.5,FULL-TIME,2025,LARGE
LMMNKUBYRN2T,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,ONSITE,MID,2,99477,121549,110513,FULL-TIME,2025,SMALL
Q6GBG0XSEDUG,DATA ANALYST,RESEARCH LAB,TECH,USA,NEW YORK,HYBRID,ENTRY,0,57447,85144,71295.5,FULL-TIME,2025,MEDIUM
RWR2RVA2ULZF,DATA ANALYST,RESEARCH LAB,TECH,USA,NEW YORK,ONSITE,SENIOR,5,141185,166761,153973,FULL-TIME,2025,SMALL
DHBJXYZKCE7Q,DATA ANALYST,RESEARCH LAB,TECH,USA,REMOTE,REMOTE,SENIOR,5,141962,168147,155054.5,FULL-TIME,2025,MEDIUM
ZAA4E3V20EIL,DATA ANALYST,RESEARCH LAB,TECH,USA,SAN FRANCISCO,HYBRID,ENTRY,0,53424,72251,62837.5,FULL-TIME,2025,LARGE
D7N4GL8046CL,DATA ANALYST,RESEARCH LAB,TECH,USA,SEATTLE,HYBRID,ENTRY,0,53117,69614,61365.5,FULL-TIME,2025,SMALL
I4HFZPV51ANN,DATA ANALYST,RESEARCH LAB,TECH,USA,SEATTLE,HYBRID,MID,2,96357,122101,109229,FULL-TIME,2025,LARGE
254YI3FQ90LV,DATA ANALYST,RESEARCH LAB,TECH,USA,SEATTLE,ONSITE,ENTRY,0,61581,77283,69432,FULL-TIME,2025,LARGE
091WHMP4SN2M,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,BRISBANE,HYBRID,MID,2,103973,117382,110677.5,FULL-TIME,2025,MEDIUM
23W6CX2L1UF2,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,BRISBANE,HYBRID,SENIOR,5,143526,155700,149613,FULL-TIME,2025,SMALL
L51B2D3GKARI,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,BRISBANE,ONSITE,MID,2,90683,122562,106622.5,FULL-TIME,2025,LARGE
B0ZQN9I0DR4L,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,HYBRID,ENTRY,0,57756,85741,71748.5,FULL-TIME,2025,MEDIUM
BCSP4BOBIGTG,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,HYBRID,SENIOR,5,149669,174683,162176,FULL-TIME,2025,MEDIUM
M4AVPYP50OCR,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,ONSITE,ENTRY,0,62984,73708,68346,FULL-TIME,2025,SMALL
CTKS583GIWSW,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,ONSITE,SENIOR,5,146316,167745,157030.5,FULL-TIME,2025,SMALL
DVPY0MY2XFIL,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,ONSITE,SENIOR,5,153380,162651,158015.5,FULL-TIME,2025,LARGE
M5W7G7TWLRNZ,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,50557,69013,59785,FULL-TIME,2025,MEDIUM
6ASY59A35YIQ,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,54260,88659,71459.5,FULL-TIME,2025,LARGE
HQ6JTNBT4LCM,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,63182,66040,64611,FULL-TIME,2025,LARGE
AEMG3Y8V7C9H,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,MID,2,90811,121111,105961,FULL-TIME,2025,MEDIUM
Q60QDXVU0UNE,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,MID,2,103869,128087,115978,FULL-TIME,2025,SMALL
ZC8ZCQPO8UY8,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,142159,168170,155164.5,FULL-TIME,2025,LARGE
Z0ECYHAYTQ8N,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,SYDNEY,ONSITE,MID,2,96011,110430,103220.5,FULL-TIME,2025,MEDIUM
4OV6F9YSXFDH,DATA ANALYST,STARTUP,EDUCATION,CANADA,MONTREAL,ONSITE,ENTRY,0,55759,77614,66686.5,FULL-TIME,2025,LARGE
79FLRN3ACNAK,DATA ANALYST,STARTUP,EDUCATION,CANADA,MONTREAL,ONSITE,ENTRY,0,59949,71858,65903.5,FULL-TIME,2025,SMALL
Q1FE2RS42GPB,DATA ANALYST,STARTUP,EDUCATION,CANADA,REMOTE,REMOTE,ENTRY,0,58416,68531,63473.5,FULL-TIME,2025,LARGE
H14VX45ZY0QH,DATA ANALYST,STARTUP,EDUCATION,CANADA,REMOTE,REMOTE,MID,2,93972,115675,104823.5,FULL-TIME,2025,LARGE
D1HSUOMONXD0,DATA ANALYST,STARTUP,EDUCATION,CANADA,TORONTO,HYBRID,ENTRY,0,59148,76313,67730.5,FULL-TIME,2025,MEDIUM
EUPWDNFNCC6R,DATA ANALYST,STARTUP,EDUCATION,CANADA,TORONTO,HYBRID,SENIOR,5,143787,177420,160603.5,FULL-TIME,2025,MEDIUM
LRJT3ZVDC1V3,DATA ANALYST,STARTUP,EDUCATION,CANADA,TORONTO,ONSITE,ENTRY,0,54841,77805,66323,FULL-TIME,2025,SMALL
B1TR0MZ4ORLV,DATA ANALYST,STARTUP,EDUCATION,CANADA,VANCOUVER,HYBRID,ENTRY,0,64858,83747,74302.5,FULL-TIME,2025,MEDIUM
9TPANV9LFWR4,DATA ANALYST,STARTUP,EDUCATION,GERMANY,BERLIN,HYBRID,ENTRY,0,58104,77783,67943.5,FULL-TIME,2025,MEDIUM
H5AGKD3NJ8DB,DATA ANALYST,STARTUP,EDUCATION,GERMANY,BERLIN,HYBRID,MID,2,103910,129347,116628.5,FULL-TIME,2025,MEDIUM
7DNN85KDROLD,DATA ANALYST,STARTUP,EDUCATION,GERMANY,FRANKFURT,HYBRID,SENIOR,5,140010,177460,158735,FULL-TIME,2025,LARGE
7LCXLY0U7653,DATA ANALYST,STARTUP,EDUCATION,GERMANY,FRANKFURT,ONSITE,ENTRY,0,50951,88113,69532,FULL-TIME,2025,LARGE
AOQK54968SSA,DATA ANALYST,STARTUP,EDUCATION,GERMANY,HAMBURG,HYBRID,MID,2,92010,122653,107331.5,FULL-TIME,2025,MEDIUM
MO23USIPIMJ2,DATA ANALYST,STARTUP,EDUCATION,GERMANY,HAMBURG,HYBRID,SENIOR,5,141488,172110,156799,FULL-TIME,2025,MEDIUM
09O8PFLYHH95,DATA ANALYST,STARTUP,EDUCATION,GERMANY,HAMBURG,HYBRID,SENIOR,5,149785,166340,158062.5,FULL-TIME,2025,SMALL
A1CWMUJQDPVB,DATA ANALYST,STARTUP,EDUCATION,GERMANY,MUNICH,ONSITE,MID,2,92500,125266,108883,FULL-TIME,2025,MEDIUM
OU4EQB1641CB,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,MID,2,99807,115003,107405,FULL-TIME,2025,LARGE
627DTQ9RUJ3N,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,SENIOR,5,146687,168186,157436.5,FULL-TIME,2025,MEDIUM
JD0TEBQP4ENR,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,SENIOR,5,150835,178775,164805,FULL-TIME,2025,SMALL
TX5JTBKYR06O,DATA ANALYST,STARTUP,EDUCATION,INDIA,BANGALORE,HYBRID,ENTRY,0,58675,66547,62611,FULL-TIME,2025,MEDIUM
7EVTAT8Z9ST7,DATA ANALYST,STARTUP,EDUCATION,INDIA,CHENNAI,ONSITE,MID,2,92458,127114,109786,FULL-TIME,2025,MEDIUM
A6WB4KPBUNOQ,DATA ANALYST,STARTUP,EDUCATION,INDIA,CHENNAI,ONSITE,SENIOR,5,146198,156036,151117,FULL-TIME,2025,SMALL
VQCN4IR38ORL,DATA ANALYST,STARTUP,EDUCATION,INDIA,DELHI,HYBRID,SENIOR,5,147112,169862,158487,FULL-TIME,2025,MEDIUM
RQJ6FF4YEX32,DATA ANALYST,STARTUP,EDUCATION,INDIA,HYDERABAD,HYBRID,ENTRY,0,51517,86894,69205.5,FULL-TIME,2025,LARGE
KUB2ZHWS77R8,DATA ANALYST,STARTUP,EDUCATION,INDIA,PUNE,HYBRID,MID,2,102803,124251,113527,FULL-TIME,2025,MEDIUM
VY5C90GW2F91,DATA ANALYST,STARTUP,EDUCATION,INDIA,PUNE,ONSITE,ENTRY,0,63831,65751,64791,FULL-TIME,2025,LARGE
